from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id,max_waiting_time
U3275Z301,U3275Z1,1,,1375_7711_241215,555_1137_250303,600
U9322Z1,U9322Z1,1,,580_329_250609,628_312_250616,600
U9291Z2,U9291Z2,1,,619_422_250515,365_716_250630,600
U9291Z2,U9291Z2,1,,619_418_250515,365_722_250630,600
U9291Z1,U9291Z1,1,,619_425_250515,365_725_250630,600
U9291Z2,U9291Z2,1,,625_282_250715,365_728_250630,600
U9924Z2,U9924Z2,1,,555_1166_250616,417_239_250616,600
U1686Z2,U1686Z1,1,,630_1044_250721,386_327_250630,600
U1686Z3,U1686Z1,1,,630_1053_250721,386_327_250630,600
U1686Z2,U1686Z1,1,,630_1040_250721,386_296_250303,600
U1686Z3,U1686Z1,1,,630_1057_250721,386_296_250303,600
U1686Z2,U1686Z1,1,,630_1058_250721,386_324_241202,600
U1686Z3,U1686Z1,1,,630_1082_250721,386_324_241202,600
U1686Z2,U1686Z2,1,,630_1079_250721,365_743_250630,600
U1686Z3,U1686Z2,1,,630_1037_250721,365_743_250630,600
U9291Z1,U9291Z1,1,,619_416_250515,365_749_250630,600
U1686Z2,U1686Z2,1,,630_1031_250721,365_751_250630,600
U1686Z3,U1686Z2,1,,630_1075_250721,365_751_250630,600
U1686Z2,U1686Z1,1,,630_1081_250721,386_319_250630,600
U1686Z2,U1686Z1,1,,630_1066_250721,386_315_250303,600
U1686Z3,U1686Z1,1,,630_1041_250721,386_315_250303,600
U9326Z2,U9326Z2,1,,588_143_250725,628_315_250616,600
U9322Z1,U9322Z1,1,,580_323_250609,628_317_250616,600
U9326Z2,U9326Z2,1,,588_151_250725,628_317_250616,600
U9322Z1,U9322Z1,1,,580_324_250609,628_319_250616,600
U9326Z2,U9326Z2,1,,588_147_250725,628_319_250616,600
U9291Z2,U9291Z2,1,,365_718_250630,619_415_250515,600
U9326Z2,U9326Z2,1,,588_149_250725,628_321_250616,600
U9291Z2,U9291Z2,1,,365_667_250515,625_290_250715,600
U4298Z1,U4298Z1,1,,415_383_241202,625_305_250715,600
U9291Z2,U9291Z2,1,,365_716_250630,619_422_250515,600
U9322Z1,U9322Z1,1,,580_328_250609,628_328_250616,600
U9326Z2,U9326Z2,1,,588_161_250725,628_328_250616,600
U1686Z3,U1686Z1,1,,630_1043_250721,386_330_250630,600
U1686Z2,U1686Z1,1,,630_1056_250721,386_433_250303,600
U1686Z3,U1686Z1,1,,630_1036_250721,386_433_250303,600
U1686Z2,U1686Z1,1,,630_1074_250721,386_336_240902,600
U1686Z3,U1686Z1,1,,630_1049_250721,386_336_240902,600
U1686Z2,U1686Z1,1,,630_1038_250721,386_300_250303,600
U1686Z3,U1686Z1,1,,630_1069_250721,386_300_250303,600
U1686Z2,U1686Z1,1,,630_1035_250721,386_431_250303,600
U1686Z3,U1686Z1,1,,630_1055_250721,386_431_250303,600
U1686Z3,U1686Z1,1,,630_1047_250721,386_314_250630,600
U1686Z2,U1686Z1,1,,630_1083_250721,386_321_250303,600
U1686Z3,U1686Z1,1,,630_1030_250721,386_321_250303,600
U1686Z2,U1686Z1,1,,630_1060_250721,386_308_241202,600
U1686Z3,U1686Z1,1,,630_910_250602,386_308_241202,600
U1686Z2,U1686Z1,1,,630_1052_250721,386_310_250303,600
U1686Z2,U1686Z1,1,,630_1033_250721,386_317_250630,600
U1686Z3,U1686Z1,1,,630_1063_250721,386_317_250630,600
U1686Z2,U1686Z1,1,,630_1029_250721,386_298_250303,600
U1686Z3,U1686Z1,1,,630_1073_250721,386_298_250303,600
U1686Z2,U1686Z1,1,,630_1050_250721,386_306_250303,600
U1686Z3,U1686Z1,1,,630_1067_250721,386_306_250303,600
U1686Z4,U1686Z2,1,,386_331_250630,630_1033_250721,600
U3275Z301,U3275Z1,1,,1375_7745_241216,555_995_241216,600
U3275Z301,U3275Z1,1,,1375_7716_241215,555_995_241216,600
U4212Z1,U4212Z4,1,,386_299_250630,555_47_250616,300
U3275Z301,U3275Z1,1,,1375_7720_241215,555_1139_250303,600
U3275Z301,U3275Z1,1,,1375_7722_241215,555_1140_250303,600
U1686Z4,U1686Z2,1,,386_303_250630,630_1046_250721,600
U1686Z4,U1686Z2,1,,386_337_250630,630_1050_250721,600
U1686Z4,U1686Z2,1,,386_430_250630,630_1054_250721,600
U1686Z4,U1686Z2,1,,386_307_241202,630_1060_250721,600
U1686Z4,U1686Z2,1,,386_305_250630,630_1066_250721,600
U1686Z4,U1686Z2,1,,386_426_250630,630_1070_250721,600
U1686Z4,U1686Z2,1,,386_335_240902,630_1074_250721,600
U1686Z4,U1686Z2,1,,386_309_250630,630_1076_250721,600
U1686Z4,U1686Z2,1,,386_299_250630,630_1083_250721,600
U1308Z1,U1308Z1,1,,348_14_250715,368_20_250715,900
U1308Z1,U1308Z1,1,,348_222_250715,368_221_250715,900
U1308Z1,U1308Z1,1,,348_368_250715,368_248_250715,900
U1308Z1,U1308Z1,1,,348_366_250715,368_160_250715,900
U1793Z12,U1793Z1,1,,475_199_250616,369_1912_250715,600
U1785Z4,U1785Z4,1,,473_223_250623,369_1912_250715,600
U1793Z12,U1793Z1,1,,475_207_250616,369_1914_250715,600
U1793Z12,U1793Z1,1,,475_224_250616,369_1915_250715,600
U1785Z4,U1785Z4,1,,473_230_250623,369_1915_250715,600
U1793Z12,U1793Z1,1,,475_208_250616,369_1916_250715,600
U1793Z12,U1793Z1,1,,475_201_250616,369_1918_250715,600
U1785Z4,U1785Z4,1,,473_233_250623,369_1918_250715,600
U1785Z4,U1785Z3,1,,473_233_250623,369_1922_250715,600
U1793Z12,U1793Z1,1,,475_216_250616,369_1924_250715,600
U1785Z4,U1785Z4,1,,473_222_250623,369_20_250715,600
U1793Z12,U1793Z1,1,,475_222_250616,369_1930_250715,600
U1798Z2,U1798Z2,1,,691_189_250708,369_1935_250715,300
U1793Z12,U1793Z1,1,,475_226_250616,369_1936_250715,600
U1785Z4,U1785Z4,1,,473_239_250623,369_1937_250715,600
U1308Z2,U1308Z2,1,,368_535_250630,369_1408_250715,600
U1793Z12,U1793Z1,1,,475_212_250616,369_1938_250715,600
U1793Z12,U1793Z1,1,,475_228_250616,369_1939_250715,600
U1793Z4,U1793Z1,1,,467_419_250314,369_106_250715,300
U1793Z12,U1793Z1,1,,475_234_250616,369_1941_250715,600
U1308Z2,U1308Z2,1,,368_159_250630,369_1941_250715,600
U1793Z12,U1793Z1,1,,475_203_250616,369_1945_250715,600
U1785Z3,U1785Z3,1,,348_42_250715,369_1946_250715,600
U1793Z12,U1793Z1,1,,475_214_250616,369_1948_250715,600
U1785Z4,U1785Z4,1,,473_237_250623,369_1948_250715,600
U1785Z4,U1785Z4,1,,348_2249_250715,369_1950_250715,600
U1308Z2,U1308Z2,1,,368_222_250715,369_1951_250715,600
U1308Z2,U1308Z2,1,,368_19_250630,369_70_250715,600
U1785Z3,U1785Z3,1,,348_14_250715,369_1955_250715,600
U1785Z4,U1785Z4,1,,473_235_250623,369_1956_250715,600
U1785Z3,U1785Z3,1,,348_192_250715,369_1959_250715,600
U1793Z12,U1793Z1,1,,475_232_250616,369_1960_250715,600
U1785Z3,U1785Z3,1,,348_222_250715,369_122_250715,600
U2228Z1,U2228Z2,1,,473_232_250623,370_1423_250422,600
U2228Z1,U2228Z2,1,,473_240_250623,370_48_241202,600
U2228Z1,U2228Z2,1,,473_224_250623,370_146_241202,600
U2228Z1,U2228Z2,1,,470_106_250623,370_147_241202,600
U1785Z2,U1785Z2,1,,470_111_250623,473_220_250623,900
U1785Z2,U1785Z2,1,,473_232_250623,470_105_250623,900
U2340Z2,U1781Z1,1,,470_1_250528,372_437_250422,420
U2244Z2,U2244Z1,1,,371_235_250630,374_521_250630,300
U2244Z2,U2244Z1,1,,371_217_250630,374_518_250630,300
U1832Z301,U1832Z2,1,,1332_6406_241215,375_2249_250630,300
U1832Z301,U1832Z2,1,,1332_6405_241216,375_2249_250630,300
U1832Z301,U1832Z2,1,,1332_6409_241215,375_2189_241202,300
U1832Z301,U1832Z2,1,,1332_6417_241215,375_1937_241202,300
U1832Z301,U1832Z2,1,,1332_6419_241215,375_1855_241201,300
U1832Z301,U1832Z2,1,,1223_1304_241215,375_2197_241202,300
U1832Z301,U1832Z2,1,,1223_1307_241215,375_2197_241202,300
U1832Z301,U1832Z2,1,,1223_1315_241215,375_1860_241201,300
U1832Z301,U1832Z2,1,,1223_1302_241215,375_2202_241202,300
U1832Z301,U1832Z2,1,,1223_1305_241215,375_2202_241202,300
U1832Z301,U1832Z2,1,,1332_6418_241215,375_1840_241201,300
U1832Z301,U1832Z2,1,,1332_6408_241215,375_2208_241202,300
U1832Z301,U1832Z2,1,,1332_6411_241215,375_2209_241202,300
U1832Z301,U1832Z2,1,,1223_1308_241215,375_2210_241202,300
U1832Z301,U1832Z2,1,,1223_1311_241215,375_2210_241202,300
U1832Z301,U1832Z2,1,,1332_6416_241215,375_1948_241202,300
U1832Z301,U1832Z2,1,,1332_6410_241215,375_2218_241202,300
U1832Z301,U1832Z2,1,,1332_6413_241215,375_2219_241202,300
U1832Z301,U1832Z2,1,,1332_6403_241215,375_2258_250630,300
U1832Z301,U1832Z2,1,,1332_6412_241215,375_2231_241202,300
U1832Z301,U1832Z2,1,,1223_1300_241215,375_2260_250630,300
U1832Z301,U1832Z2,1,,1223_1303_241215,375_2260_250630,300
U1832Z301,U1832Z2,1,,1332_6415_241215,375_1940_241202,300
U1832Z301,U1832Z2,1,,1223_1313_241215,375_1920_241202,300
U1832Z301,U1832Z2,1,,1223_1306_241215,375_2224_241202,300
U1832Z301,U1832Z2,1,,1223_1309_241215,375_2224_241202,300
U1832Z301,U1832Z2,1,,1332_6414_241215,375_2225_241202,300
U1829Z4,U1829Z1,1,,669_451_250728,379_35_241202,300
U1829Z4,U1829Z1,1,,669_626_250728,379_29_241202,300
U3257Z2,U1829Z3,1,,375_1936_241202,666_517_250630,600
U3257Z2,U1829Z3,1,,375_2192_241202,666_464_241201,600
U3257Z2,U1829Z3,1,,375_2170_241201,666_464_241201,600
U1829Z4,U1829Z1,1,,670_191_250728,379_4_241202,300
U3257Z2,U1829Z3,1,,375_1900_241202,666_482_241202,600
U3257Z2,U1829Z3,1,,375_1934_241202,666_478_241202,600
U1829Z4,U1829Z1,1,,669_624_250728,379_37_241202,300
U3257Z2,U1829Z3,1,,375_1947_241202,666_519_241202,600
U2370Z1,U2370Z1,1,,636_31_241202,380_10_250502,120
U1748Z2,U1748Z2,1,,637_753_250707,394_425_250630,120
U4273Z2,U4273Z1,1,,631_101_250414,394_425_250630,300
U1984Z4,U1984Z2,1,,2821_129_250512,381_719_250630,600
U2008Z2,U2008Z2,1,,491_501_250731,387_630_250630,300
U1984Z3,U1984Z1,1,,2821_146_250730,381_720_250505,600
U1984Z4,U1984Z1,1,,2821_124_250730,381_720_250505,600
U2156Z2,U2156Z2,1,,681_235_250716,381_720_250505,600
U2156Z2,U2156Z2,1,,681_235_250812,381_720_250505,600
U2156Z2,U2156Z2,1,,681_248_250716,381_190_250630,600
U2156Z2,U2156Z2,1,,681_248_250812,381_190_250630,600
U2151Z3,U2151Z2,1,,706_467_250716,381_190_250630,600
U2151Z3,U2151Z2,1,,706_502_250801,381_190_250630,600
U2151Z3,U2151Z2,1,,706_502_250812,381_190_250630,600
U1984Z4,U1984Z2,1,,2821_133_250730,381_190_250630,600
U2151Z3,U2151Z2,1,,706_446_250716,381_188_250630,600
U2151Z3,U2151Z2,1,,706_481_250801,381_188_250630,600
U2151Z3,U2151Z2,1,,706_481_250812,381_188_250630,600
U1984Z4,U1984Z2,1,,2821_125_250730,381_188_250630,600
U2016Z1,U2016Z2,1,,659_777_250728,387_632_250630,600
U2008Z3,U2008Z2,1,,489_904_250505,387_632_250630,300
U2008Z2,U2008Z2,1,,491_511_250731,387_632_250630,300
U1984Z3,U1984Z1,1,,2821_145_250730,381_722_250505,600
U1984Z4,U1984Z1,1,,2821_131_250730,381_722_250505,600
U2156Z2,U2156Z2,1,,681_245_250716,381_722_250505,600
U2156Z2,U2156Z2,1,,681_245_250812,381_722_250505,600
U2156Z2,U2156Z2,1,,681_240_250716,381_194_250630,600
U2156Z2,U2156Z2,1,,681_240_250812,381_194_250630,600
U1984Z4,U1984Z2,1,,2821_119_250602,381_194_250630,600
U1984Z3,U1984Z2,1,,2821_152_250602,381_194_250630,600
U2008Z3,U2008Z2,1,,489_894_250505,381_194_250630,300
U1984Z3,U1984Z1,1,,2821_151_250602,381_724_250505,600
U2011Z4,U2011Z2,1,,382_887_250505,387_633_250630,600
U2016Z1,U2016Z2,1,,659_540_250728,387_634_250630,600
U1984Z3,U1984Z1,1,,2821_149_250730,381_725_250505,600
U1984Z4,U1984Z1,1,,2821_122_250730,381_725_250505,600
U2156Z2,U2156Z2,1,,681_237_250716,381_725_250505,600
U2156Z2,U2156Z2,1,,681_237_250812,381_725_250505,600
U2156Z2,U2156Z2,1,,681_246_250716,381_197_250630,600
U2156Z2,U2156Z2,1,,681_246_250812,381_197_250630,600
U1984Z4,U1984Z2,1,,2821_124_250730,381_197_250630,600
U1984Z3,U1984Z2,1,,2821_146_250730,381_197_250630,600
U1984Z2,U1984Z1,1,,2824_70_250602,381_726_250505,600
U1984Z2,U1984Z1,1,,2824_70_250801,381_726_250505,600
U1984Z4,U1984Z1,1,,2821_125_250730,381_727_250505,600
U2156Z2,U2156Z2,1,,681_232_250716,381_728_250630,600
U2156Z2,U2156Z2,1,,681_232_250812,381_728_250630,600
U1984Z4,U1984Z2,1,,2821_103_250505,381_728_250630,600
U1984Z4,U1984Z2,1,,2821_180_250801,381_728_250630,600
U1984Z2,U1984Z2,1,,2824_68_250602,381_728_250630,600
U2008Z2,U2008Z2,1,,491_485_250731,381_728_250630,300
U2008Z3,U2008Z2,1,,489_682_250430,381_728_250630,300
U2020Z1,U2020Z1,1,,492_145_250505,382_856_250730,300
U2020Z2,U2020Z2,1,,492_141_250505,382_857_250730,300
U1984Z4,U1984Z1,1,,2821_129_250512,381_667_241202,600
U2156Z2,U2156Z2,1,,681_231_250716,381_667_241202,600
U2156Z2,U2156Z2,1,,681_231_250812,381_667_241202,600
U2156Z2,U2156Z2,1,,681_244_250716,381_376_250630,600
U2156Z2,U2156Z2,1,,681_244_250812,381_376_250630,600
U2151Z3,U2151Z2,1,,706_470_250716,381_376_250630,600
U2151Z3,U2151Z2,1,,706_504_250801,381_376_250630,600
U2151Z3,U2151Z2,1,,706_504_250812,381_376_250630,600
U1984Z4,U1984Z2,1,,2821_137_250730,381_376_250630,600
U1984Z3,U1984Z2,1,,2821_144_250730,381_376_250630,600
U2020Z1,U2020Z1,1,,492_137_250505,382_858_250730,300
U2020Z2,U2020Z2,1,,492_138_250505,382_859_250730,300
U2020Z1,U2020Z1,1,,492_142_250505,382_860_250730,300
U2020Z2,U2020Z2,1,,492_149_250505,382_861_250730,300
U2008Z3,U2008Z2,1,,489_905_250505,387_635_250630,300
U1984Z3,U1984Z1,1,,2821_154_250730,381_729_250505,600
U1984Z4,U1984Z1,1,,2821_42_250730,381_729_250505,600
U2156Z2,U2156Z2,1,,681_234_250716,381_211_250630,600
U2156Z2,U2156Z2,1,,681_234_250812,381_211_250630,600
U1984Z4,U1984Z2,1,,2821_122_250730,381_211_250630,600
U1984Z3,U1984Z2,1,,2821_149_250730,381_211_250630,600
U2016Z1,U2016Z2,1,,652_16_241202,381_211_250630,300
U2016Z1,U2016Z2,1,,659_790_250728,387_640_250630,300
U2156Z2,U2156Z2,1,,681_233_250716,381_730_250505,600
U2156Z2,U2156Z2,1,,681_233_250812,381_730_250505,600
U2156Z2,U2156Z2,1,,681_238_250716,381_199_250630,600
U2156Z2,U2156Z2,1,,681_238_250812,381_199_250630,600
U1984Z4,U1984Z2,1,,2821_131_250730,381_199_250630,600
U1984Z3,U1984Z2,1,,2821_145_250730,381_199_250630,600
U2151Z3,U2151Z2,1,,706_465_250716,381_732_250630,600
U2151Z3,U2151Z2,1,,706_500_250801,381_732_250630,600
U2151Z3,U2151Z2,1,,706_500_250812,381_732_250630,600
U2016Z1,U2016Z2,1,,659_699_250623,387_642_250630,900
U2008Z3,U2008Z2,1,,489_899_250505,387_642_250630,300
U1984Z3,U1984Z2,1,,2821_92_250730,381_733_250630,600
U2016Z1,U2016Z2,1,,652_1_241202,381_733_250630,300
U2016Z1,U2016Z1,1,,381_731_250505,387_195_241202,1200
U2008Z2,U2008Z2,1,,491_489_250731,387_643_250630,300
U2156Z2,U2156Z2,1,,681_252_250716,381_736_250630,600
U2156Z2,U2156Z2,1,,681_252_250812,381_736_250630,600
U2020Z2,U2020Z2,1,,492_135_250505,382_866_250730,300
U2151Z3,U2151Z2,1,,706_472_250716,381_749_250630,600
U2151Z3,U2151Z2,1,,706_506_250801,381_749_250630,600
U2151Z3,U2151Z2,1,,706_506_250812,381_749_250630,600
U1984Z2,U1984Z2,1,,2824_69_250602,381_749_250630,600
U1984Z2,U1984Z2,1,,2824_69_250801,381_749_250630,600
U2020Z1,U2020Z1,1,,492_148_250505,382_869_250730,300
U2151Z3,U2151Z2,1,,706_461_250716,381_741_250630,600
U2151Z3,U2151Z2,1,,706_496_250801,381_741_250630,600
U2151Z3,U2151Z2,1,,706_496_250812,381_741_250630,600
U1984Z2,U1984Z2,1,,2824_64_250602,381_741_250630,600
U1984Z2,U1984Z2,1,,2824_64_250801,381_741_250630,600
U1984Z3,U1984Z1,1,,2821_147_250730,381_742_250505,600
U1984Z4,U1984Z1,1,,2821_133_250730,381_742_250505,600
U2156Z2,U2156Z2,1,,681_249_250716,381_742_250505,600
U2156Z2,U2156Z2,1,,681_249_250812,381_742_250505,600
U1984Z4,U1984Z2,1,,2821_91_250505,381_743_250630,600
U2016Z1,U2016Z2,1,,659_382_250728,381_743_250630,600
U2016Z2,U2016Z2,1,,659_384_250728,381_743_250630,300
U1984Z3,U1984Z1,1,,2821_102_250505,381_744_250505,600
U1984Z3,U1984Z1,1,,2821_179_250801,381_744_250505,600
U6659Z2,U6659Z1,1,,533_39_250609,381_744_250505,600
U1984Z2,U1984Z2,1,,2824_72_250602,381_186_250630,600
U1984Z2,U1984Z2,1,,2824_81_250801,381_186_250630,600
U1984Z2,U1984Z1,1,,2824_64_250602,381_745_250505,600
U1984Z2,U1984Z1,1,,2824_64_250801,381_745_250505,600
U2016Z1,U2016Z2,1,,659_595_250728,387_647_250630,300
U1984Z3,U1984Z1,1,,2821_152_250602,381_746_250505,600
U1984Z4,U1984Z1,1,,2821_119_250602,381_746_250505,600
U2020Z1,U2020Z1,1,,492_150_250505,382_867_250730,300
U2156Z2,U2156Z2,1,,681_242_250716,381_192_250630,600
U2156Z2,U2156Z2,1,,681_242_250812,381_192_250630,600
U2151Z1,U2151Z2,1,,706_456_250716,381_192_250630,600
U2151Z1,U2151Z2,1,,706_491_250801,381_192_250630,600
U2151Z1,U2151Z2,1,,706_491_250812,381_192_250630,600
U1984Z3,U1984Z2,1,,2821_102_250505,381_192_250630,600
U1984Z3,U1984Z2,1,,2821_179_250801,381_192_250630,600
U2016Z2,U2016Z2,1,,659_791_250728,381_192_250630,300
U2008Z3,U2008Z2,1,,489_686_250430,381_192_250630,300
U1984Z4,U1984Z1,1,,2821_101_250602,381_747_250505,600
U2020Z2,U2020Z2,1,,492_133_250505,382_868_250730,300
U2008Z2,U2008Z2,1,,491_482_250731,382_868_250730,300
U1980Z3,U1980Z1,1,,652_19_241202,381_748_250505,300
U2151Z3,U2151Z1,1,,460_157_250616,381_748_250505,600
U2151Z1,U2151Z1,1,,706_447_250716,381_748_250505,600
U2151Z1,U2151Z1,1,,706_482_250801,381_748_250505,600
U2151Z1,U2151Z1,1,,706_482_250812,381_748_250505,600
U2156Z2,U2156Z2,1,,681_243_250716,381_748_250505,600
U2156Z2,U2156Z2,1,,681_243_250812,381_748_250505,600
U1984Z2,U1984Z2,1,,2824_67_250602,381_739_250630,600
U1984Z2,U1984Z2,1,,2824_67_250801,381_739_250630,600
U2016Z1,U2016Z2,1,,659_580_250728,387_650_250630,300
U1984Z3,U1984Z1,1,,2821_144_250730,381_750_250505,600
U1984Z4,U1984Z1,1,,2821_137_250730,381_750_250505,600
U2156Z2,U2156Z2,1,,681_236_250716,381_207_250630,600
U2156Z2,U2156Z2,1,,681_236_250812,381_207_250630,600
U1984Z4,U1984Z2,1,,2821_127_250730,381_207_250630,600
U1984Z3,U1984Z2,1,,2821_150_250730,381_207_250630,600
U2016Z1,U2016Z2,1,,659_775_250728,381_207_250630,900
U2008Z3,U2008Z2,1,,489_908_250505,381_207_250630,300
U2020Z1,U2020Z1,1,,492_86_250505,382_870_250730,300
U2156Z2,U2156Z2,1,,681_239_250716,381_751_250505,600
U2156Z2,U2156Z2,1,,681_239_250812,381_751_250505,600
U1984Z4,U1984Z2,1,,2821_101_250602,381_213_250630,600
U2016Z1,U2016Z2,1,,659_788_250728,381_213_250630,900
U2008Z3,U2008Z2,1,,489_897_250505,381_213_250630,300
U1984Z4,U1984Z1,1,,2821_91_250505,381_663_241202,600
U1984Z2,U1984Z2,1,,2824_45_250505,381_205_250630,600
U1984Z2,U1984Z2,1,,2824_45_250801,381_205_250630,600
U2016Z2,U2016Z2,1,,659_798_250728,387_652_250630,300
U2029Z2,U2029Z2,1,,659_794_250728,382_874_250730,600
U2020Z2,U2020Z2,1,,492_9_250505,382_874_250730,300
U2020Z1,U2020Z1,1,,492_140_250505,382_875_250730,300
U2020Z2,U2020Z2,1,,492_147_250505,382_876_250730,300
U2029Z2,U2029Z2,1,,659_798_250728,382_872_250730,600
U2020Z1,U2020Z1,1,,492_136_250505,382_873_250730,300
U2029Z2,U2029Z2,1,,659_778_250728,382_881_250730,600
U2020Z2,U2020Z2,1,,492_139_250505,382_881_250730,300
U2020Z1,U2020Z1,1,,492_146_250505,382_882_250730,300
U2016Z1,U2016Z2,1,,659_784_250728,387_654_250630,600
U2016Z2,U2016Z2,1,,659_799_250728,387_654_250630,300
U2020Z1,U2020Z1,1,,492_143_250505,382_885_250730,300
U2020Z1,U2020Z1,1,,492_152_250508,382_885_250730,300
U2029Z2,U2029Z2,1,,659_618_250623,382_886_250730,600
U2020Z2,U2020Z2,1,,492_144_250505,382_886_250730,300
U1984Z3,U1984Z1,1,,2821_150_250730,381_752_250505,600
U1984Z4,U1984Z1,1,,2821_127_250730,381_752_250505,600
U2156Z2,U2156Z2,1,,681_247_250716,381_752_250505,600
U2156Z2,U2156Z2,1,,681_247_250812,381_752_250505,600
U2156Z2,U2156Z2,1,,681_250_250716,381_203_250630,600
U2156Z2,U2156Z2,1,,681_250_250812,381_203_250630,600
U2008Z2,U2008Z2,1,,491_509_250731,381_203_250630,300
U2020Z2,U2020Z2,1,,382_868_250730,492_133_250505,300
U2020Z2,U2020Z2,1,,382_854_250630,492_181_250505,300
U2020Z2,U2020Z2,1,,382_866_250730,492_135_250505,300
U2020Z1,U2020Z1,1,,382_873_250730,492_136_250505,1200
U2020Z2,U2020Z2,1,,382_874_250730,492_9_250505,900
U2020Z1,U2020Z1,1,,382_858_250730,492_137_250505,1200
U2020Z2,U2020Z2,1,,382_859_250730,492_138_250505,900
U2029Z2,U2029Z2,1,,659_791_250728,382_888_250730,600
U2029Z1,U2029Z1,1,,382_882_250730,659_775_250728,900
U2016Z1,U2016Z1,1,,387_646_250505,659_775_250728,600
U2269Z301,U2269Z1,1,,1241_1531_250120,659_776_250728,600
U2016Z1,U2016Z2,1,,387_651_250505,659_776_250728,900
U2020Z2,U2020Z2,1,,492_181_250505,382_854_250630,300
U2029Z1,U2029Z1,1,,382_873_250730,659_777_250728,600
U2016Z1,U2016Z2,1,,381_722_250505,659_778_250728,900
U2016Z1,U2016Z1,1,,387_648_250505,659_779_250728,600
U2269Z301,U2269Z1,1,,1241_1517_241216,659_780_250728,600
U2020Z1,U2020Z1,1,,382_882_250730,492_146_250505,1200
U2016Z1,U2016Z1,1,,381_740_250505,659_781_250728,600
U2269Z301,U2269Z1,1,,1241_1523_250120,659_782_250728,600
U2016Z1,U2016Z2,1,,381_726_250505,659_782_250728,900
U461Z301,U461Z2,1,,1309_2511_241216,325_151_250616,600
U461Z301,U461Z2,1,,1309_2515_241216,325_153_250616,600
U461Z301,U461Z2,1,,1309_2519_241216,325_155_250616,600
U461Z301,U461Z2,1,,1309_2523_241215,325_130_250616,600
U461Z301,U461Z2,1,,1309_2523_241216,325_130_250616,600
U461Z301,U461Z2,1,,1309_2535_241215,325_136_250616,600
U461Z301,U461Z2,1,,1309_2535_241216,325_136_250616,600
U461Z301,U461Z2,1,,1309_9131_241216,325_12_250616,600
U461Z301,U461Z2,1,,1309_9135_241216,325_14_250616,600
U461Z301,U461Z2,1,,1309_9139_241216,325_16_250616,600
U461Z301,U461Z2,1,,1309_9143_250630,325_18_250616,600
U461Z301,U461Z2,1,,1309_9143_250728,325_18_250616,600
U461Z301,U461Z2,1,,1309_9147_250630,325_20_250616,600
U461Z301,U461Z2,1,,1309_9147_250728,325_20_250616,600
U461Z301,U461Z2,1,,1309_9151_250630,325_22_250616,600
U461Z301,U461Z2,1,,1309_9151_250728,325_22_250616,600
U461Z301,U461Z2,1,,1309_9155_250630,325_24_250616,600
U461Z301,U461Z2,1,,1309_9155_250728,325_24_250616,600
U461Z301,U461Z2,1,,1309_2567_241215,325_159_250616,600
U1253Z2,U1253Z3,1,,303_1466_250721,765_191_250630,600
U1253Z2,U1253Z3,1,,303_1472_250721,765_193_250630,600
U1696Z301,U1696Z1,1,,1309_2509_241215,461_409_250505,600
U1696Z301,U1696Z1,1,,1309_9139_241216,461_419_250505,600
U1696Z301,U1696Z1,1,,1309_9145_250701,461_421_250505,600
U1696Z301,U1696Z1,1,,1309_9145_250728,461_421_250505,600
U1696Z301,U1696Z1,1,,1309_9151_250630,461_423_250505,600
U1696Z301,U1696Z1,1,,1309_9151_250728,461_423_250505,600
U1696Z301,U1696Z1,1,,1309_9169_241215,461_427_250505,600
U1696Z301,U1696Z1,1,,1309_2577_241215,461_429_250505,3600
U1696Z301,U1696Z1,1,,1309_9113_250630,462_45_241202,600
U1696Z301,U1696Z1,1,,1309_9113_250728,462_45_241202,600
U1696Z301,U1696Z2,1,,1309_9115_250630,582_35_250422,600
U1696Z301,U1696Z2,1,,1309_9115_250728,582_35_250422,600
U1696Z301,U1696Z2,1,,1309_2543_241215,490_753_250430,600
U2046Z1,U2046Z2,1,,383_409_250505,653_57_241202,600
U1696Z301,U1696Z1,1,,1309_9153_250630,461_430_250505,600
U1696Z301,U1696Z1,1,,1309_9153_250728,461_430_250505,600
U1696Z301,U1696Z1,1,,1309_9137_241216,461_440_250505,600
U1696Z301,U1696Z1,1,,1309_9143_250630,461_442_250505,600
U1696Z301,U1696Z1,1,,1309_9143_250728,461_442_250505,600
U1536Z1,U1536Z4,1,,339_195_250707,461_443_250505,300
U1696Z301,U1696Z1,1,,1309_9149_250630,461_444_250505,600
U1696Z301,U1696Z1,1,,1309_9149_250728,461_444_250505,600
U1696Z301,U1696Z1,1,,1309_9157_250630,461_446_250505,600
U1696Z301,U1696Z1,1,,1309_9157_250728,461_446_250505,600
U1696Z301,U1696Z1,1,,1309_9165_241215,461_448_250505,600
U2059Z1,U2059Z2,1,,490_765_250430,653_60_241202,300
U2059Z1,U2059Z2,1,,653_61_241202,490_757_250430,300
U1696Z301,U1696Z2,1,,1309_2547_241215,489_894_250505,600
U2008Z1,U2008Z3,1,,381_752_250505,489_895_250505,1200
U1696Z301,U1696Z2,1,,1309_2555_241215,582_42_250430,600
U1696Z301,U1696Z2,1,,1309_2561_241215,582_44_250422,600
U2008Z1,U2008Z3,1,,387_631_250705,489_683_250430,600
U1696Z301,U1696Z2,1,,1309_9115_250630,490_773_250430,600
